BroodID,Year,Box,Popn,Species,CltCd,CltSize,Hatch,Fledged,DFE,DH,MinEggs,MinHatch,UnHatch,Outcome,MaleID,MaleStatus,MaleDate,MaleRingDate,MaleMinAge,FemaleID,FemaleStatus,FemaleRingDate,FemaleDate,FemaleMinAge,YoungDate,Young1,Young2,Young3,Young4,Young5,Young6,Young7,Young8,Young9,Young10,Weight.Y1,Weight.Y2,Weight.Y3,Weight.Y4,Weight.Y5,Weight.Y6,Weight.Y7,Weight.Y8,Weight.Y9,Weight.Y10,Comments 
2907,2015,212,NAG,GRETI,1,6,0,0,,,,,6,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,2015,214,NAG,BLUTI,1,8,0,0,,,,,8,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,2015,215,NAG,GRETI,1,,,1,,,6,6,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,2015,216,NAG,BLUTI,1,6,6,6,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,2015,217,NAG,GRETI,1,,,3,,,4,4,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,2015,218,NAG,BLUTI,1,,,0,,,7,5,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,2015,219,NAG,GRETI,1,7,,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,2015,220,NAG,GRETI,1,,,5,,,6,5,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,2015,221,NAG,GRETI,1,4,4,0,,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,2015,222,NAG,GRETI,1,,,4,,,5,4,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,2015,225,NAG,BLUTI,1,,,0,,,7,5,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,2015,226,NAG,BLUTI,1,,,2,,,3,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,2015,227,NAG,BLUTI,1,6,,0,,,5,2,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,2015,228,NAG,BLUTI,1,7,7,6,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,2015,229,NAG,BLUTI,1,6,6,4,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,2015,230,NAG,GRETI,1,,,6,,,6,6,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,2015,238,NAG,GRETI,1,8,,3,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,2015,239,NAG,BLUTI,1,8,7,7,,,,,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,2015,246,NAG,BLUTI,1,9,9,7,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,2015,249,NAG,BLUTI,1,7,7,7,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,2015,250,NAG,GRETI,1,,,1,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,2015,251,NAG,BLUTI,1,9,,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,2015,253,NAG,GRETI,1,6,,3,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,2015,257,NAG,NUTHA,1,6,,4,,,,,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,2015,258,NAG,NUTHA,1,,,3,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,2015,267,NAG,BLUTI,1,7,,3,,,,5,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,2015,268,NAG,GRETI,1,5,,4,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,2015,270,NAG,BLUTI,1,,,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,2015,271,NAG,NUTHA,1,7,,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,2015,272,NAG,BLUTI,1,,,7,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,2015,273,NAG,BLUTI,1,8,,0,,,,,2,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,2015,274,NAG,BLUTI,1,,,8,,,8,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,2015,275,NAG,GRETI,1,8,,7,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,2015,276,NAG,BLUTI,1,,,8,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,2015,278,NAG,BLUTI,1,,,5,,,5,5,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,2015,279,NAG,GRETI,1,,,6,,,7,6,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,2015,280,NAG,GRETI,1,8,,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,2015,282,NAG,BLUTI,1,9,,8,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,2015,284,NAG,BLUTI,1,,,8,,,8,8,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,2015,287,NAG,BLUTI,1,,,7,,,7,7,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,2015,288,NAG,BLUTI,1,9,9,9,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,2015,289,NAG,GRETI,1,,,7,,,7,7,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,2015,290,NAG,GRETI,1,,,5,,,8,8,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,2015,291,NAG,GRETI,1,,,4,,48,4,4,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,2015,296,NAG,NUTHA,1,7,7,7,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,2015,301,NAG,GRETI,1,,,3,,,5,3,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,2015,302,NAG,BLUTI,1,,,6,,,6,6,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,2015,303,NAG,BLUTI,1,9,,0,,,,7,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,2015,304,NAG,BLUTI,1,5,5,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,2015,306,NAG,BLUTI,1,9,9,9,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,2015,307,NAG,BLUTI,1,8,,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,2015,308,NAG,GRETI,1,7,7,2,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,2015,310,NAG,BLUTI,1,11,8,3,,,,,3,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,2015,312,NAG,GRETI,1,6,6,6,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,2015,314,NAG,BLUTI,1,6,6,6,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,2015,315,NAG,NUTHA,1,6,6,1,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,2015,316,NAG,GRETI,1,4,,0,,,,3,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,2015,318,NAG,BLUTI,1,,,2,,,2,2,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,2015,320,NAG,GRETI,1,5,5,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,2015,321,NAG,BLUTI,1,8,,1,,,,1,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,2015,322,NAG,BLUTI,1,12,,7,,,,,2,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,2015,323,NAG,BLUTI,1,9,9,2,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,2015,324,NAG,BLUTI,1,7,6,3,,,,,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,2015,326,NAG,BLUTI,1,,,7,,,7,7,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,2015,327,NAG,BLUTI,1,8,8,6,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,2015,329,NAG,GRETI,1,4,4,4,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,2015,330,NAG,BLUTI,1,7,7,7,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,2015,332,NAG,BLUTI,1,5,3,3,,,,,2,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,2015,333,NAG,GRETI,1,7,,3,,,,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,2015,334,NAG,BLUTI,1,,,4,,,6,6,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,2015,335,NAG,BLUTI,1,,,0,,,3,3,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,2015,337,NAG,BLUTI,1,6,,2,,,,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,2015,339,NAG,BLUTI,1,,,3,,,3,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,2015,344,NAG,BLUTI,1,5,5,2,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,2015,345,NAG,NUTHA,1,5,5,5,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,2015,346,NAG,BLUTI,1,8,,0,,,,7,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,2015,348,NAG,BLUTI,1,10,,3,,,,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,2015,350,NAG,BLUTI,1,,,4,33,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,2015,352,NAG,GRETI,1,,,5,,,5,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,2015,353,NAG,BLUTI,1,,,2,47,,2,2,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,2015,357,NAG,BLUTI,1,8,,0,27,,8,5,2,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,2015,358,NAG,BLUTI,1,7,,4,35,,7,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2015,359,NAG,NUTHA,1,,,2,,,4,3,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,2015,361,NAG,GRETI,1,,,0,,,3,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,2015,374,NAG,BLUTI,1,,,5,22,,7,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,2015,376,NAG,BLUTI,1,,,7,23,,9,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,2015,402,NAG,BLUTI,1,7,,4,31,,7,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,2015,405,NAG,BLUTI,1,7,,6,33,,7,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,2015,407,NAG,GRETI,1,5,,5,36,,5,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,2015,409,NAG,BLUTI,1,9,,4,28,,9,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,2015,412,NAG,BLUTI,1,7,,7,34,,7,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,2015,413,NAG,BLUTI,1,7,,0,29,,7,7,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,2015,414,NAG,BLUTI,1,8,,0,32,,8,8,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,2015,416,NAG,BLUTI,1,6,,6,37,,6,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,2015,417,NAG,BLUTI,1,7,,7,26,,7,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,2015,422,NAG,BLUTI,1,7,,4,33,,8,6,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,2015,423,NAG,BLUTI,1,11,,0,30,,11,7,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,2015,424,NAG,GRETI,1,6,,6,38,,7,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,2015,426,NAG,BLUTI,1,10,,10,24,,10,10,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,2015,428,NAG,BLUTI,1,7,,6,25,,7,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,2015,430,NAG,BLUTI,1,8,,7,25,,8,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,2015,433,NAG,BLUTI,1,5,,3,34,,5,3,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,2015,435,NAG,BLUTI,1,,,4,,,7,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,2015,436,NAG,GRETI,1,,,4,30,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,2015,437,NAG,BLUTI,1,,,2,36,,6,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,2015,438,NAG,BLUTI,1,,,7,26,,7,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,2015,439,NAG,BLUTI,1,,,3,31,,7,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,2015,442,NAG,GRETI,1,5,,3,35,,5,3,1,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,2015,F1,NAG,BLUTI,1,,,10,21,,10,10,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,2015,F3,NAG,BLUTI,1,6,,3,29,,6,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,2015,F4,NAG,GRETI,1,8,,6,40,,8,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,2015,R1,NAG,NUTHA,1,6,,2,18,,6,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,2015,R11,NAG,GRETI,1,7,,7,35,,7,7,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,2015,R12,NAG,BLUTI,1,9,0,0,,,9,,9,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,2015,R13,NAG,BLUTI,1,8,,8,25,,8,8,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,2015,R14,NAG,BLUTI,1,2,0,0,,,2,,2,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,2015,R15,NAG,BLUTI,1,7,,3,30,,7,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,2015,R3,NAG,BLUTI,1,,,4,34,,6,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,2015,R5,NAG,BLUTI,1,,,6,28,,10,8,2,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,2015,R6,NAG,BLUTI,1,7,,0,31,,7,7,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,2015,R7,NAG,BLUTI,1,,,0,,,6,2,0,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,2015,R8,NAG,BLUTI,1,7,,5,29,,8,8,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,2015,R9,NAG,BLUTI,1,8,,5,26,,8,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,2016,1,NAG,GRETI,1,,6,3,50,,6,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,2016,2,NAG,GRETI,1,,5,1,37,,5,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,2016,4,NAG,GRETI,1,,3,3,46,,5,3,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,2016,5,NAG,BLUTI,1,9,2,0,35,,9,2,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,2016,6,NAG,BLUTI,1,9,6,5,36,,9,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,2016,7,NAG,GRETI,1,,3,3,37,,3,3,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,2016,8,NAG,BLUTI,1,7,5,0,35,,7,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,2016,12,NAG,BLUTI,1,,3,0,47,,4,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,2016,13,NAG,GRETI,1,,7,0,44,,7,7,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,2016,14,NAG,GRETI,1,,4,3,47,,5,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,2016,18,NAG,NUTHA,1,6,5,4,23,,6,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,2016,20,NAG,GRETI,1,7,6,0,45,,7,6,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,2016,23,NAG,BLUTI,1,7,1,1,42,,7,1,0,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,2016,25,NAG,NUTHA,1,,4,3,40,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,2016,27,NAG,GRETI,1,,4,4,39,,5,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,2016,29,NAG,GRETI,1,5,3,0,36,,5,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,2016,30,NAG,BLUTI,1,,3,0,53,,3,3,0,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,2016,33,NAG,GRETI,1,,4,2,35,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,2016,34,NAG,GRETI,1,4,4,2,42,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,2016,35,NAG,BLUTI,1,,5,0,36,,7,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,2016,38,NAG,BLUTI,1,7,2,0,39,,7,2,5,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,2016,39,NAG,GRETI,1,5,2,0,49,,5,2,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,2016,40,NAG,BLUTI,1,7,2,0,40,,7,2,3,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,2016,41,NAG,NUTHA,1,,5,5,28,,6,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,2016,42,NAG,BLUTI,1,7,3,0,33,,7,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,2016,43,NAG,NUTHA,1,7,4,0,36,,7,4,0,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,2016,44,NAG,BLUTI,1,,0,0,,,7,,7,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,2016,45,NAG,BLUTI,1,6,5,0,35,,6,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,2016,47,NAG,BLUTI,1,,5,0,34,,5,5,0,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,2016,48,NAG,BLUTI,1,5,3,0,35,,5,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,2016,49,NAG,BLUTI,1,9,4,0,40,,9,4,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,2016,51,NAG,GRETI,1,4,4,1,36,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,2016,56,NAG,BLUTI,1,,3,0,41,,4,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,2016,58,NAG,BLUTI,1,,3,0,45,,3,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,2016,61,NAG,BLUTI,1,10,5,0,36,,10,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,2016,62,NAG,BLUTI,1,12,0,0,26,,12,,12,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,2016,65,NAG,BLUTI,1,,4,0,49,,4,4,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,2016,72,NAG,BLUTI,1,6,3,0,34,,6,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,2016,73,NAG,BLUTI,1,8,5,0,38,,8,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,2016,75,NAG,BLUTI,1,9,5,0,36,,9,5,3,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,2016,77,NAG,BLUTI,1,8,5,0,32,,8,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,2016,78,NAG,BLUTI,1,7,5,0,31,,7,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,2016,79,NAG,BLUTI,1,9,3,0,37,,9,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,2016,80,NAG,BLUTI,1,9,1,0,37,,9,1,1,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,2016,84,NAG,BLUTI,1,7,2,0,,,7,2,1,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,2016,86,NAG,BLUTI,1,8,3,3,36,,8,3,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,2016,89,NAG,GRETI,1,3,3,2,44,,3,3,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,2016,92,NAG,BLUTI,1,,5,0,,,6,5,1,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,2016,96,NAG,BLUTI,1,,0,0,,,1,,1,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,2016,97,NAG,NUTHA,1,6,6,4,25,,6,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,2016,98,NAG,GRETI,1,,2,2,49,,2,2,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,2016,99,NAG,BLUTI,1,7,4,0,34,,7,4,2,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,2016,100,NAG,BLUTI,1,,4,2,36,,5,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,2016,102,NAG,BLUTI,1,,4,3,36,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,2016,106,NAG,BLUTI,1,6,4,1,34,,6,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,2016,107,NAG,BLUTI,1,7,1,0,39,,7,1,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,2016,109,NAG,BLUTI,1,9,1,0,36,,9,1,1,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,2016,110,NAG,BLUTI,1,9,5,3,34,,9,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,2016,111,NAG,GRETI,1,,6,6,43,,6,6,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,2016,113,NAG,GRETI,1,8,1,0,39,,8,1,0,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,2016,114,NAG,GRETI,1,6,5,5,33,,6,5,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,2016,115,NAG,BLUTI,1,6,4,3,40,,6,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,2016,116,NAG,BLUTI,1,9,0,0,38,,9,,9,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,2016,119,NAG,BLUTI,1,7,6,0,31,,7,6,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,2016,122,NAG,BLUTI,1,,0,0,,,8,,8,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,2016,123,NAG,GRETI,1,,4,4,30,,4,4,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,2016,125,NAG,BLUTI,1,,4,0,43,,6,4,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,2016,127,NAG,BLUTI,1,,3,0,37,,4,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,2016,128,NAG,BLUTI,1,,6,0,35,,6,6,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,2016,129,NAG,BLUTI,1,7,3,0,47,,7,3,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,2016,130,NAG,GRETI,1,5,4,0,37,,5,4,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,2016,131,NAG,BLUTI,1,9,0,0,40,,9,,9,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,2016,133,NAG,BLUTI,1,9,0,0,36,,9,,9,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,2016,134,NAG,BLUTI,1,9,8,0,36,,9,8,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,2016,135,NAG,NUTHA,1,2,0,0,,,2,,2,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,2016,137,NAG,BLUTI,1,8,5,0,31,,8,5,0,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,2016,138,NAG,BLUTI,1,2,0,0,,,2,,2,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,2016,139,NAG,BLUTI,1,8,0,0,34,,8,,8,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,2016,141,NAG,NUTHA,1,7,1,1,29,,7,1,0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
