site,year,peak_cater_fit,peak_cater_lwr,peak_cater_upr,height_cater_fit,height_cater_lwr,height_cater_upr,box,species,cltsize,fledged,dfe,outcome,avg_cltsize,cltsize_final,mismatch_cater,height_cater_log,mean_tasmin_April,mean_tasmin_May,mean_tasmin_June,mean_tasmax_April,mean_tasmax_May,mean_tasmax_June,tasmean_April,tasmean_May,tasmean_June,tasmean_AprMay,mean_tasmin_AprMay,mean_tasmax_AprMay
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-154,BLUTI,7,5,26,NE,8.592105263,7,-0.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-157,PIEFL,8,6,41,NE,6.647058824,8,15.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-158,GRETI,9,3,34,NE,6.896551724,9,9.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-165,BLUTI,10,3,30,NE,8.592105263,10,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-081,PIEFL,7,6,40,NE,6.647058824,7,13.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-172,GRETI,8,5,36,NE,6.896551724,8,10.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-173,BLUTI,5,3,35,NE,8.592105263,5,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-175,GRETI,9,5,24,NE,6.896551724,9,-0.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-176,BLUTI,NA,6,37,NE,8.592105263,8.592105263,11.82394258,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-178,GRETI,7,5,33,NE,6.896551724,7,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-180,BLUTI,9,7,17,NE,8.592105263,9,-7.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-181,BLUTI,8,4,34,NE,8.592105263,8,8.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-184,BLUTI,NA,2,37,NE,8.592105263,8.592105263,11.82394258,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-189,GRETI,6,4,23,NE,6.896551724,6,-4.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-191,GRETI,NA,2,31,NE,6.896551724,6.896551724,4.128389045,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-193,GRETI,6,0,35,JD,6.896551724,6,7.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-194,PIEFL,6,0,41,JD,6.647058824,6,13.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-198,GRETI,NA,4,25,NE,6.896551724,6.896551724,-1.871610955,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-200,BLUTI,8,4,23,NE,8.592105263,8,-2.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-203,BLUTI,8,7,20,NE,8.592105263,8,-5.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-204,GRETI,5,5,35,NE,6.896551724,5,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-207,GRETI,7,4,27,NE,6.896551724,7,0.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-210,BLUTI,9,7,21,NE,8.592105263,9,-3.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-213,BLUTI,NA,0,23,ED,8.592105263,8.592105263,-2.176057416,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-214,GRETI,7,2,31,NE,6.896551724,7,4.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-215,BLUTI,10,5,22,NE,8.592105263,10,-1.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-219,GRETI,8,8,41,NE,6.896551724,8,15.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-221,BLUTI,7,7,30,NE,8.592105263,7,3.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-248,BLUTI,7,5,28,NE,8.592105263,7,1.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-252,BLUTI,7,4,33,NE,8.592105263,7,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-253,PIEFL,6,1,50,NE,6.647058824,6,22.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-255,GRETI,7,4,29,NE,6.896551724,7,2.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-256,PIEFL,8,7,39,NE,6.647058824,8,13.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-267,BLUTI,9,1,36,NE,8.592105263,9,11.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-279,BLUTI,8,7,24,NE,8.592105263,8,-1.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-289,BLUTI,9,5,31,NE,8.592105263,9,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-291,BLUTI,7,7,20,NE,8.592105263,7,-6.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-292,BLUTI,10,10,17,NE,8.592105263,10,-6.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-295,BLUTI,NA,6,37,NE,8.592105263,8.592105263,11.82394258,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-296,GRETI,NA,5,24,NE,6.896551724,6.896551724,-2.871610955,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-299,GRETI,3,1,33,NE,6.896551724,3,2.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-307,BLUTI,11,8,21,NE,8.592105263,11,-1.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-315,GRETI,6,5,30,NE,6.896551724,6,2.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-322,GRETI,8,8,29,NE,6.896551724,8,3.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-327,GRETI,NA,4,28,NE,6.896551724,6.896551724,1.128389045,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-330,BLUTI,7,4,23,NE,8.592105263,7,-3.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-336,BLUTI,11,6,26,NE,8.592105263,11,3.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-337,BLUTI,NA,0,23,ED,8.592105263,8.592105263,-2.176057416,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-339,GRETI,NA,0,39,JD,6.896551724,6.896551724,12.12838904,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-341,GRETI,NA,4,35,NE,6.896551724,6.896551724,8.128389045,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-343,BLUTI,NA,5,29,NE,8.592105263,8.592105263,3.823942584,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-349,PIEFL,7,0,39,JD,6.647058824,7,12.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-350,BLUTI,9,8,23,NE,8.592105263,9,-1.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-351,BLUTI,NA,4,31,NE,8.592105263,8.592105263,5.823942584,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-352,GRETI,8,8,32,NE,6.896551724,8,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-356,PIEFL,6,0,40,JD,6.647058824,6,12.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-357,BLUTI,10,7,32,NE,8.592105263,10,8.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-360,BLUTI,NA,6,26,NE,8.592105263,8.592105263,0.823942584,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-361,BLUTI,NA,2,37,NE,8.592105263,8.592105263,11.82394258,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-404,GRETI,7,7,33,NE,6.896551724,7,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-405,BLUTI,8,6,24,NE,8.592105263,8,-1.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-411,PIEFL,7,0,38,NE,6.647058824,7,11.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-412,GRETI,7,4,24,NE,6.896551724,7,-2.76816268,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-414,BLUTI,11,8,29,NE,8.592105263,11,6.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-416,PIEFL,6,5,38,NE,6.647058824,6,10.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-418,BLUTI,11,9,26,NE,8.592105263,11,3.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-424,BLUTI,9,6,35,NE,8.592105263,9,10.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
NAGSHEAD,2023,57.76816268,56.02807604,59.6165492,405.7592104,255.159105,626.6283098,NAGS-430,GRETI,7,3,27,NE,6.896551724,7,0.23183732,6.005759906,4.060708629,7.290028601,11.61501964,12.78697224,18.12596448,22.91889386,8.423840435,12.70799654,17.26695675,10.56591849,5.675368615,15.45646836
