BroodID,Year,Box,Popn,Species,CltCd,CltSize,Hatch,Fledged,DAR,N1,DFE,DH,MinEggs,UnHatch,AverageMass,Outcome,MaleID,MaleDate,MaleRingDate,MaleStatus,MaleMinAge,FemaleID,FemaleDate,FemaleRingDate,FemaleStatus,FemaleMinAge,YoungDate,Young1,Young2,Young3,Young4,Young5,Young6,Young7,Young8,Young9,Young10,Young11,Weight.Y1,Tarsus.Y1,Weight.Y2,Tarsus.Y2,Weight.Y3,Tarsus.Y3,Weight.Y4,Tarsus.Y4,Weight.Y5,Tarsus.Y5,Weight.Y6,Tarsus.Y6,Weight.Y7,Tarsus.Y7,Weight.Y8,Tarsus.Y8,Weight.Y9,Tarsus.Y9,Weight.Y10,Tarsus.Y10,Weight.Y11,Tarsus.Y11
5279,2011,435,YAR,BLUTI,1,9,,7,,,16,37,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,2011,437,YAR,BLUTI,1,9,9,9,,,20,41,,,,NE,,,,,,L555801,04/05/2011,04/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,2011,439,YAR,BLUTI,1,8,,7,,,24,44,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,2011,440,YAR,BLUTI,1,8,,2,,,26,51,,1,,NE,,,,,,V143214,16/05/2011,16/02/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,2011,441,YAR,BLUTI,1,7,,1,,,29,49,,4,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,2011,443,YAR,BLUTI,1,8,0,0,,,25,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,2011,444,YAR,BLUTI,1,11,,9,,,15,38,,,,NE,,,,,,L555797,09/05/2011,09/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,2011,445,YAR,PIEFL,1,6,,2,,,34,53,,3,,NE,L261734,28/05/2011,03/06/2010,R,1,R723790,11/05/2011,24/05/2006,S,6,02/06/2011,Y134458,Y134459,,,,,,,,,,14.2,,12.79,,,,,,,,,,,,,,,,,,,
5287,2011,446,YAR,BLUTI,1,10,10,10,,,11,33,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,2011,447,YAR,BLUTI,1,9,,7,,,17,39,,,,NE,,,,,,L555843,21/05/2011,21/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,2011,449,YAR,BLUTI,1,8,8,8,,,19,39,,,,NE,,,,,,L555802,04/05/2011,04/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,2011,450,YAR,PIEFL,1,6,,0,,,44,64,,,,NE,Y115931,07/06/2011,07/06/2011,I,1,L555844,21/05/2011,21/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,2011,451,YAR,BLUTI,1,10,10,10,,,16,38,,,,NE,,,,,,L555776,02/05/2011,02/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,2011,452,YAR,BLUTI,1,8,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,2011,453,YAR,BLUTI,1,11,,10,,,15,38,,,,NE,,,,,,V143205,29/04/2011,16/02/2011,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,2011,454,YAR,PIEFL,1,7,7,6,,,26,47,,,,NE,L555859,23/05/2011,23/05/2011,I,1,V715893,06/05/2011,15/05/2008,S,4,27/05/2011,L555945,L555946,L555947,L555948,L555949,L555950,,,,,,13.71,,13.3,,14.14,,13.53,,13.31,,13.81,,,,,,,,,,,
5295,2011,455,YAR,BLUTI,1,7,,6,,,20,39,,,,NE,,,,,,L555798,09/05/2011,09/05/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,2011,456,YAR,BLUTI,1,9,,0,,,22,43,,,,JD,,,,,,unringed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,2011,457,YAR,BLUTI,1,5,,1,,,29,49,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,2011,458,YAR,BLUTI,1,10,,8,,,19,41,,,,NE,,,,,,V143206,12/05/2011,16/02/2011,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,2011,459,YAR,BLUTI,1,8,,7,,,18,38,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,2011,460,YAR,BLUTI,1,6,0,0,,,22,,,,,ED,,,,,,V143158,12/05/2011,16/02/2011,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,2011,461,YAR,BLUTI,1,10,,2,,,11,33,,,,NE,,,,,,V143102,29/04/2011,25/01/2011,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,2011,462,YAR,PIEFL,1,8,7,7,,,28,49,,1,,NE,L555897,26/05/2011,26/05/2011,I,1,L261947,06/05/2011,07/06/2010,R,1,29/05/2011,Y134227,Y134228,Y134229,Y134230,Y134231,Y134232,Y134233,,,,,13.01,,11.05,,10.95,,12.68,,12.63,,12.95,,12.99,,,,,,,,,
5303,2011,463,YAR,BLUTI,1,10,,,,,15,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,2011,HIDE4,YAR,BLUTI,1,6,6,6,,,19,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,2011,HIDE8,YAR,PIEFL,1,7,7,7,,,27,66,,,,NE,X533232,23/05/2011,05/06/2009,S,3,X533326,09/05/2011,09/06/2009,S,2,26/05/2011,L555890,L555891,L555892,L555893,L555894,L555895,L555896,,,,,14.21,,12.99,,14.03,,13.07,,13.04,,12.88,,12.66,,,,,,,,,
5306,2011,HIDE9,YAR,BLUTI,1,8,,7,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,2011,Prod,YAR,PIEFL,1,6,,0,,,48,46,,,,JD,unringed,,,,,L261807,21/05/2011,05/06/2010,R,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,2011,YARROW,YAR,PIEFL,1,7,,4,,,33,52,,,,NE,X533232,06/06/2011,05/06/2009,S,3,L555918,27/05/2011,27/05/2011,I,1,01/06/2011,Y134449,Y134450,Y134451,Y134452,,,,,,,,10.48,,13.24,,10.63,,11.87,,,,,,,,,,,,,,,
5309,2012,1,BVW,BLUTI,1,,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,2012,2,BVW,BLUTI,1,9,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,2012,3,BVW,PIEFL,1,7,7,4,,,40,,,,,NE,,,,,,Y369119,16/05/2012,16/05/2012,I,1,11/06/2012,Y369481,Y369482,Y369483,Y369484,Y369485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,2012,4,BVW,PIEFL,1,6,5,5,,,33,,,1,,NE,X533412,11/06/2012,11/06/2009,R,3,L422627,01/06/2012,15/06/2010,R,2,11/06/2012,Y369486,Y369487,Y369488,Y369489,Y369490,,,,,,,15.59,,16.15,,15.2,,15.83,,16.18,,,,,,,,,,,,,
5313,2012,4,BVW,BLUTI,1,,,,,,18,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,2012,5,BVW,BLUTI,1,7,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,2012,6,BVW,BLUTI,1,,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,2012,6,BVW,PIEFL,1,7,6,6,,,41,,,1,,NE,Y369260,11/06/2012,11/06/2012,I,1,Y369118,16/05/2012,16/05/2012,I,1,11/06/2012,Y369475,Y369476,Y369477,Y369478,Y369479,Y369480,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,2012,7,BVW,GRETI,1,5,,,,,,38,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,2012,8,BVW,BLUTI,1,8,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,2012,8,BVW,PIEFL,1,6,,5,,,55,,,,,NE,,,,,,Y369157,01/06/2012,01/06/2012,I,1,27/06/2012,Y982042,Y982043,Y982044,Y982045,Y982046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,2012,9,BVW,GRETI,1,,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,2012,10,BVW,BLUTI,1,7,,,,,,46,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,2012,11,BVW,BLUTI,1,,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,2012,12,BVW,PIEFL,1,8,,0,,,34,,,,,JD,,,,,,X533234,16/05/2012,05/06/2009,S,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,2012,13,BVW,GRETI,1,6,,,,,,46,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,2012,14,BVW,PIEFL,1,8,,0,,,31,,,,,JD,,,,,,L327038,08/05/2012,03/06/2010,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,2012,15,BVW,BLUTI,1,6,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,2012,16,BVW,PIEFL,1,,0,0,,,43,,,4,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,2012,16,BVW,PIEFL,2,6,,0,,,63,,,2,,JD,,,,,,X533234,11/06/2012,05/06/2009,S,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,2012,17,BVW,BLUTI,1,11,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,2012,18,BVW,PIEFL,1,8,8,8,,,38,,,,,NE,Y369158,01/06/2012,01/06/2012,I,1,L422589,01/06/2012,14/06/2010,I,2,11/06/2012,Y369467,Y369468,Y369469,Y369470,Y369471,Y369472,Y369473,Y369474,,,,,,,,,,,,,,,,,,,,,,,,,
5331,2012,19,BVW,PIEFL,1,8,8,0,,,38,,,,,JD,,,,,,Y369133,19/05/2012,19/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,2012,20,BVW,BLUTI,1,11,,9,,,12,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,2012,21,BVW,BLUTI,1,,,2,,,28,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,2012,23,BVW,GRETI,1,,,3,,,35,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,2012,24,BVW,BLUTI,1,,,7,,,19,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,2012,26,BVW,BLUTI,1,,,5,,,17,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,2012,27,BVW,BLUTI,1,,,6,,,24,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,2012,30,BVW,BLUTI,1,8,,6,,,22,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,2012,31,BVW,BLUTI,1,8,8,8,,,20,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,2012,33,BVW,BLUTI,1,,,0,,,31,,8,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,2012,18A,BVW,GRETI,1,3,,,,,37,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,2012,18B,BVW,BLUTI,1,,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,2012,18C,BVW,BLUTI,1,10,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,2012,18F,BVW,PIEFL,1,7,7,4,,,41,,,,,NE,Y134257,05/06/2012,29/05/2011,R,1,Y115920,19/05/2012,07/06/2011,I,2,09/06/2012,Y369413,Y369414,Y369415,Y369416,Y369417,Y369418,Y369419,,,,,13.54,,14.49,,14.73,,13.94,,,,,,,,,,,,,,,
5345,2012,18I,BVW,BLUTI,1,,,5,,,23,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,2012,18J,BVW,BLUTI,1,,,5,,,20,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,2012,18K,BVW,BLUTI,1,,,0,,,16,,9,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,2012,18L,BVW,BLUTI,1,,,7,,,15,,10,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,2012,1,NEA,BLUTI,1,,0,0,,,18,,6,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,2012,1,NEA,BLUTI,2,,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,2012,2,NEA,BLUTI,1,10,,,,,,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,2012,3,NEA,PIEFL,1,6,5,0,,,53,,,1,,JD,,,,,,L555934,06/06/2012,27/05/2011,R,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,2012,4,NEA,BLUTI,1,7,,,,,17,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,2012,5,NEA,BLUTI,1,,0,0,,,19,,10,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,2012,7,NEA,BLUTI,1,,0,0,,,24,,,4,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,2012,8,NEA,BLUTI,1,9,,,,,26,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,2012,9,NEA,PIEFL,1,7,6,6,,,41,,,1,,NE,X564244,12/06/2012,30/05/2010,I,2,Y369139,21/05/2012,21/05/2012,I,1,02/06/2012,Y982004,Y982005,Y982006,Y982007,Y982008,Y982009,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,2012,10,NEA,PIEFL,1,6,,4,,,42,,,,,NE,Y134260,06/06/2012,29/05/2011,S,2,Y369140,21/05/2012,21/05/2012,I,1,02/06/2012,Y982010,Y982011,Y982012,Y982013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,2012,11,NEA,BLUTI,1,,0,0,,,15,,,10,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,2012,12,NEA,BLUTI,1,,0,0,,,27,,2,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,2012,13,NEA,PIEFL,1,7,,6,,,38,,,,,NE,L555967,12/06/2012,28/05/2011,S,2,X533175,21/05/2012,31/05/2009,R,3,06/06/2012,Y369245,Y369246,Y369247,Y369248,Y369249,Y369250,,,,,,13.7,,13.54,,14.73,,13.17,,14.02,,14.46,,,,,,,,,,,
5362,2012,14,NEA,BLUTI,2,7,,,,,64,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,2012,16,NEA,PIEFL,1,7,7,7,,,34,,,,,NE,Y369155,31/05/2012,31/05/2012,I,1,L555966,27/05/2012,28/05/2011,S,2,03/06/2012,Y369162,Y369163,Y369164,Y369165,Y369166,Y369167,Y369168,,,,,15.23,,13.91,,14.6,,15.15,,15.23,,14.5,,14.75,,,,,,,,,
5364,2012,18,NEA,BLUTI,1,4,,,,,25,,,3,,XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,2012,19,NEA,BLUTI,1,10,0,0,,,14,,,10,,ED,,,,,,L555770,01/05/2012,30/04/2011,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,2012,20,NEA,BLUTI,1,5,,,,,26,,,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,2012,101,YAR,BLUTI,1,10,,0,,,34,,,,,JD,,,,,,Y369136,20/05/2012,20/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,2012,102,YAR,PIEFL,1,6,5,0,,,47,65,,1,,JD,V450208,08/06/2012,27/05/2011,I,1,Y369142,23/05/2012,23/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,2012,103,YAR,BLUTI,1,7,0,0,,,10,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,2012,103,YAR,BLUTI,2,6,,4,,,26,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,2012,104,YAR,PIEFL,1,8,7,6,,,36,56,,1,,NE,L261982,31/05/2012,07/06/2010,S,3,L555804,05/05/2012,09/05/2011,S,2,05/06/2012,Y369212,Y369213,Y369214,Y369215,Y369216,Y369217,,,,,,13.17,,13.43,,12.99,,13.86,,13.92,,11.95,,,,,,,,,,,
5372,2012,107,YAR,BLUTI,1,6,6,6,,,21,,,,,NE,,,,,,L555781,11/05/2012,06/05/2011,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,2012,109,YAR,GRETI,1,9,,7,,,16,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,2012,110,YAR,PIEFL,1,7,7,7,,,37,56,,,,NE,V715936,31/05/2012,03/06/2008,S,4,L196811,31/05/2012,06/06/2010,I,2,05/06/2012,Y369205,Y369206,Y369207,Y369208,Y369209,Y369210,Y369211,,,,,12.28,,13.28,,12.35,,13.54,,13.37,,12.42,,13.44,,,,,,,,,
5375,2012,111,YAR,PIEFL,1,6,6,6,,,41,59,,,,NE,Y134216,08/06/2012,29/05/2011,R,1,Y134457,18/05/2012,02/06/2011,S,2,08/06/2012,Y369347,Y369348,Y369349,Y369350,Y369351,Y369352,,,,,,13.55,,13.76,,12.89,,13.94,,13.52,,13.01,,,,,,,,,,,
5376,2012,112,YAR,BLUTI,2,6,,1,,,44,,,4,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,2012,114,YAR,BLUTI,1,9,9,4,,,23,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,2012,115,YAR,PIEFL,1,7,5,4,,,40,59,,2,,NE,V715935,03/06/2012,03/06/2008,S,4,V715915,06/05/2012,22/05/2008,S,5,08/06/2012,Y369353,Y369354,Y369355,Y369356,,,,,,,,12.72,,13.02,,13.45,,12.68,,,,,,,,,,,,,,,
5379,2012,116,YAR,BLUTI,1,10,8,6,,,25,,,2,,NE,,,,,,Y369108,11/05/2012,11/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,2012,117,YAR,PIEFL,1,7,6,3,,,41,60,,1,,NE,L555863,03/06/2012,24/05/2011,S,2,L555849,18/05/2012,22/05/2011,S,2,10/06/2012,Y369426,Y369427,Y369428,Y369429,,,,,,,,12.4,,10.55,,11.83,,11.94,,,,,,,,,,,,,,,
5381,2012,119,YAR,BLUTI,1,6,6,1,,,28,,,,,NE,,,,,,Y369122,16/05/2012,16/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,2012,123,YAR,BLUTI,1,3,2,2,,,27,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,2012,124,YAR,PIEFL,1,7,6,6,,,37,56,,1,,NE,V715974,31/05/2012,03/06/2008,S,4,L555810,16/05/2012,10/05/2011,S,2,05/06/2012,Y369218,Y369219,Y369220,Y369221,Y369222,Y369223,,,,,,12.72,,12.18,,12.41,,12.77,,13.58,,12.74,,,,,,,,,,,
5384,2012,126,YAR,PIEFL,1,7,,0,,,43,62,,,,JD,Y369266,06/06/2012,06/06/2012,I,1,Y369151,27/05/2012,27/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,2012,129,YAR,BLUTI,1,10,,0,,,23,,,1,,JD,,,,,,Y369109,11/05/2012,11/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,2012,132,YAR,BLUTI,1,9,0,0,,,29,,,,,ED,,,,,,Y369121,16/05/2012,16/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,2012,201,YAR,PIEFL,1,7,7,6,,,35,56,,,,NE,L422508,31/05/2012,11/06/2010,R,2,L261544,12/05/2012,18/05/2010,S,3,05/06/2012,Y369199,Y369200,Y369201,Y369202,Y369203,Y369204,,,,,,13.79,,13.93,,14.21,,13.87,,13.91,,14.64,,,,,,,,,,,
5388,2012,202,YAR,BLUTI,1,,0,0,,,23,,,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,2012,204,YAR,PIEFL,1,8,8,6,,,38,58,,,,NE,L422519,02/06/2012,11/06/2010,S,2,L261697,20/05/2012,02/06/2010,R,2,07/06/2012,Y369290,Y369291,Y369292,Y369293,Y369294,Y369295,Y369296,,,,,12.4,,13.19,,12.52,,12.91,,11.65,,13.01,,13.86,,,,,,,,,
5390,2012,205,YAR,BLUTI,1,7,7,0,,,24,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,2012,209,YAR,GRETI,1,10,,5,,,23,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,2012,211,YAR,PIEFL,1,7,7,7,,,34,55,,,,NE,L261703,31/05/2012,02/06/2010,S,3,L555782,16/05/2012,06/05/2011,S,2,04/06/2012,Y369178,Y369179,Y369180,Y369181,Y369182,Y369183,Y369184,,,,,14.72,,14.45,,13.84,,14.76,,14,,14.33,,14.98,,,,,,,,,
5393,2012,213,YAR,BLUTI,1,8,,6,,,21,,,,,NE,,,,,,L261501,01/05/2012,01/05/2010,S,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,2012,214,YAR,PIEFL,1,7,7,6,,,42,61,,,,NE,V715537,04/06/2012,02/06/2007,S,5,Y369150,24/05/2012,24/05/2012,I,1,10/06/2012,Y369430,Y369431,Y369432,Y369433,Y369434,Y369435,,,,,,10.56,,11.64,,11.86,,11.13,,11.25,,10.38,,,,,,,,,,,
5395,2012,215,YAR,PIEFL,1,7,7,7,,,42,61,,,,NE,Y369177,04/06/2012,04/06/2012,I,1,L555959,23/05/2012,28/05/2011,R,1,10/06/2012,Y369436,Y369437,Y369438,Y369439,Y369440,Y369441,Y369442,,,,,13.26,,12.32,,11.01,,13.13,,11.4,,13.25,,11.38,,,,,,,,,
5396,2012,216,YAR,PIEFL,1,5,3,3,,,41,60,,2,,NE,L555862,04/06/2012,24/05/2011,S,2,X533128,18/05/2012,21/05/2009,S,4,09/06/2012,Y369389,Y369390,Y369391,,,,,,,,,15.28,,14.24,,14.44,,,,,,,,,,,,,,,,,
5397,2012,217,YAR,BLUTI,1,12,0,0,,,15,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,2012,218,YAR,BLUTI,1,7,7,0,,,37,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,2012,218,YAR,BLUTI,1,9,0,0,,,10,,,,,ED,,,,,,unringed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,2012,219,YAR,BLUTI,1,10,9,0,,,28,,,1,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,2012,220,YAR,BLUTI,1,7,7,0,,,35,,,,,JD,,,,,,Y369120,16/05/2012,16/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,2012,221,YAR,PIEFL,1,8,6,6,,,35,56,,2,,NE,X533331,03/06/2012,09/06/2009,R,3,L555783,12/05/2012,06/05/2011,S,2,05/06/2012,Y369230,Y369231,Y369232,Y369233,Y369234,Y369235,,,,,,13.65,,14.49,,13.25,,13.1,,13.69,,13.02,,,,,,,,,,,
5403,2012,224,YAR,BLUTI,1,9,,3,,,27,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,2012,225,YAR,PIEFL,1,7,7,5,,,41,60,,,,NE,Y369185,04/06/2012,04/06/2012,I,1,Y134405,18/05/2012,31/05/2011,I,1,09/06/2012,Y369400,Y369401,Y369402,Y369403,Y369404,Y369405,Y369406,,,,,14.21,,11.02,,14.22,,14.89,,14.63,,12.87,,11.06,,,,,,,,,
5405,2012,226,YAR,BLUTI,1,7,7,6,,,31,,,,,NE,,,,,,unringed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,2012,227,YAR,PIEFL,2,7,,0,,,45,64,,,,JD,,,,,,L196830,23/05/2012,14/06/2010,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,2012,228,YAR,PIEFL,1,,0,0,,,38,,,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,2012,229,YAR,BLUTI,1,8,,5,,,29,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,2012,231,YAR,PIEFL,1,4,4,3,,,62,79,,,,NE,L261873,22/06/2012,05/06/2010,R,2,X783897,04/06/2012,29/06/2011,I,1,29/06/2012,Y982047,Y982048,Y982049,,,,,,,,,12.67,,11.82,,12.18,,,,,,,,,,,,,,,,,
5410,2012,231,YAR,BLUTI,1,6,0,0,,,24,,,,,ED,,,,,,Y369095,05/05/2012,05/05/2012,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,2012,232,YAR,BLUTI,1,6,6,6,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
